"targetId","targetName","comparatorId","comparatorName","outcomeId","outcomeName","type"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",139099,"Ingrowing nail","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",139099,"Ingrowing nail","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",197610,"Cyst of ovary","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",197610,"Cyst of ovary","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",197610,"Cyst of ovary","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",197610,"Cyst of ovary","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",197610,"Cyst of ovary","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",197610,"Cyst of ovary","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",197610,"Cyst of ovary","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",197610,"Cyst of ovary","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",197610,"Cyst of ovary","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",197610,"Cyst of ovary","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",197610,"Cyst of ovary","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",375806,"Idiopathic peripheral neuropathy","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",375806,"Idiopathic peripheral neuropathy","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",375806,"Idiopathic peripheral neuropathy","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",375806,"Idiopathic peripheral neuropathy","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",375806,"Idiopathic peripheral neuropathy","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",375806,"Idiopathic peripheral neuropathy","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",375806,"Idiopathic peripheral neuropathy","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",375806,"Idiopathic peripheral neuropathy","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",375806,"Idiopathic peripheral neuropathy","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",375806,"Idiopathic peripheral neuropathy","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",375806,"Idiopathic peripheral neuropathy","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",373478,"Presbyopia","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",373478,"Presbyopia","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",373478,"Presbyopia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",373478,"Presbyopia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",373478,"Presbyopia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",373478,"Presbyopia","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",373478,"Presbyopia","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",373478,"Presbyopia","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",373478,"Presbyopia","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",373478,"Presbyopia","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",373478,"Presbyopia","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",434613,"Generalized anxiety disorder","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",434613,"Generalized anxiety disorder","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",434613,"Generalized anxiety disorder","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",434613,"Generalized anxiety disorder","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",434613,"Generalized anxiety disorder","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",434613,"Generalized anxiety disorder","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",434613,"Generalized anxiety disorder","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",434613,"Generalized anxiety disorder","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",434613,"Generalized anxiety disorder","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",434613,"Generalized anxiety disorder","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",434613,"Generalized anxiety disorder","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",80824,"Senile osteoporosis","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",80824,"Senile osteoporosis","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",80824,"Senile osteoporosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",80824,"Senile osteoporosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",80824,"Senile osteoporosis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",80824,"Senile osteoporosis","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",80824,"Senile osteoporosis","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",80824,"Senile osteoporosis","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",80824,"Senile osteoporosis","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",80824,"Senile osteoporosis","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",80824,"Senile osteoporosis","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",81151,"Sprain of ankle","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",81151,"Sprain of ankle","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",81151,"Sprain of ankle","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",81151,"Sprain of ankle","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",81151,"Sprain of ankle","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",81151,"Sprain of ankle","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",81151,"Sprain of ankle","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",81151,"Sprain of ankle","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",81151,"Sprain of ankle","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",81151,"Sprain of ankle","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",81151,"Sprain of ankle","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",30753,"Esophagitis","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",30753,"Esophagitis","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",30753,"Esophagitis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",30753,"Esophagitis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",30753,"Esophagitis","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",30753,"Esophagitis","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",30753,"Esophagitis","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",30753,"Esophagitis","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",30753,"Esophagitis","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",30753,"Esophagitis","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",30753,"Esophagitis","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",30234,"Neck sprain","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",30234,"Neck sprain","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",30234,"Neck sprain","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",30234,"Neck sprain","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",30234,"Neck sprain","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",30234,"Neck sprain","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",30234,"Neck sprain","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",30234,"Neck sprain","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",30234,"Neck sprain","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",30234,"Neck sprain","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",30234,"Neck sprain","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",381877,"Dysfunction of eustachian tube","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",381877,"Dysfunction of eustachian tube","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",381877,"Dysfunction of eustachian tube","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",381877,"Dysfunction of eustachian tube","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",381877,"Dysfunction of eustachian tube","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",381877,"Dysfunction of eustachian tube","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",381877,"Dysfunction of eustachian tube","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",381877,"Dysfunction of eustachian tube","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",381877,"Dysfunction of eustachian tube","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",381877,"Dysfunction of eustachian tube","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",381877,"Dysfunction of eustachian tube","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",74725,"Displacement of cervical intervertebral disc without myelopathy","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",197607,"Excessive and frequent menstruation","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",197607,"Excessive and frequent menstruation","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",197607,"Excessive and frequent menstruation","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",197607,"Excessive and frequent menstruation","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",197607,"Excessive and frequent menstruation","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",197607,"Excessive and frequent menstruation","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",197607,"Excessive and frequent menstruation","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",197607,"Excessive and frequent menstruation","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",197607,"Excessive and frequent menstruation","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",197607,"Excessive and frequent menstruation","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",197607,"Excessive and frequent menstruation","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",45768910,"Uncomplicated asthma","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",45768910,"Uncomplicated asthma","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",45768910,"Uncomplicated asthma","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",45768910,"Uncomplicated asthma","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",45768910,"Uncomplicated asthma","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",45768910,"Uncomplicated asthma","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",45768910,"Uncomplicated asthma","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",45768910,"Uncomplicated asthma","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",45768910,"Uncomplicated asthma","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",45768910,"Uncomplicated asthma","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",45768910,"Uncomplicated asthma","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",377910,"Deviated nasal septum","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",377910,"Deviated nasal septum","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",377910,"Deviated nasal septum","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",377910,"Deviated nasal septum","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",377910,"Deviated nasal septum","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",377910,"Deviated nasal septum","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",377910,"Deviated nasal septum","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",377910,"Deviated nasal septum","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",377910,"Deviated nasal septum","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",377910,"Deviated nasal septum","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",377910,"Deviated nasal septum","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",4308509,"Impaired fasting glycaemia","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",4308509,"Impaired fasting glycaemia","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",4308509,"Impaired fasting glycaemia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",4308509,"Impaired fasting glycaemia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",4308509,"Impaired fasting glycaemia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",4308509,"Impaired fasting glycaemia","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",4308509,"Impaired fasting glycaemia","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",4308509,"Impaired fasting glycaemia","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",4308509,"Impaired fasting glycaemia","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",4308509,"Impaired fasting glycaemia","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",4308509,"Impaired fasting glycaemia","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",136773,"Rosacea","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",136773,"Rosacea","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",136773,"Rosacea","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",136773,"Rosacea","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",136773,"Rosacea","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",136773,"Rosacea","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",136773,"Rosacea","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",136773,"Rosacea","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",136773,"Rosacea","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",136773,"Rosacea","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",136773,"Rosacea","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",444367,"Cholelithiasis without obstruction","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",444367,"Cholelithiasis without obstruction","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",444367,"Cholelithiasis without obstruction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",444367,"Cholelithiasis without obstruction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",444367,"Cholelithiasis without obstruction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",444367,"Cholelithiasis without obstruction","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",444367,"Cholelithiasis without obstruction","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",444367,"Cholelithiasis without obstruction","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",444367,"Cholelithiasis without obstruction","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",444367,"Cholelithiasis without obstruction","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",444367,"Cholelithiasis without obstruction","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",201072,"Benign prostatic hypertrophy without outflow obstruction","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",4209423,"Nicotine dependence","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",4209423,"Nicotine dependence","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",4209423,"Nicotine dependence","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",4209423,"Nicotine dependence","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",4209423,"Nicotine dependence","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",4209423,"Nicotine dependence","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",4209423,"Nicotine dependence","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",4209423,"Nicotine dependence","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",4209423,"Nicotine dependence","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",4209423,"Nicotine dependence","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",4209423,"Nicotine dependence","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",435515,"Hypo-osmolality and or hyponatremia","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6616,"Adalimumab or etanercept, satisfying trial without methotrexate",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6608,"Tofacitinib, real-world population",6613,"Adalimumab real-world population",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6608,"Tofacitinib, real-world population",6615,"Etanercept real world population",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6608,"Tofacitinib, real-world population",6617,"Adalimumab or etanercept real world population",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6609,"Adalimumab, satisfying trial",6610,"Etanercept, satisfying trial",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6613,"Adalimumab, real-world population",6615,"Etanercept, real world population",198400,"Hemangioma of skin and subcutaneous tissue","Outcome"
6593,"Tofacitinib, satisfying trial",6609,"Adalimumab, satisfying trial",379805,"Myopia","Outcome"
6593,"Tofacitinib, satisfying trial",6610,"Etanercept, satisfying trial",379805,"Myopia","Outcome"
6593,"Tofacitinib, satisfying trial",6611,"Adalimumab or etanercept, satisfying trial",379805,"Myopia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6612,"Adalimumab, satisfying trial without methotrexate",379805,"Myopia","Outcome"
6607,"Tofacitinib, satisfying trial without methotrexate",6614,"Etanercept, satisfying trial without methotrexate",379805,"Myopia","Outcome"
