n,perc50,concept_name.x.x,concept_code.y,concept_name.y,vocabulary_id.x,concept_code.x,concept_id,unit_concept_id,mean_ratio,perc03,perc25,perc75,perc97,concept_name.x.y,QualUnitCnt,allQualUnitsMedians,max_mean_ratio
2,0.9735900339750849,Lymphocytes/100 leukocytes in Body fluid by Manual count,%,percent,LOINC,13941-0,3003540,8554,0.9735900339750849,0.9487646659116649,0.9603850509626275,0.9867950169875425,0.9984154020385051,Lymphocytes/100 leukocytes in Body fluid by Manual count,1,0.97,0.9735900339750849
2,0.990017710915282,Sex hormone binding globulin [Moles/volume] in Serum or Plasma,nmol/L,nanomole per liter,LOINC,13967-5,3004248,8736,0.990017710915282,0.9811848357999111,0.985319373087957,0.994716048742607,0.9988505860306529,Sex hormone binding globulin [Moles/volume] in Serum or Plasma,1,0.99,0.990017710915282
2,0.10804108390702512,Lymphocytes [#/volume] in Blood by Automated count,10*3/uL,thousand per microliter,LOINC,731-0,3004327,8848,0.10804108390702512,0.05104388794533154,0.07772342648059236,0.13835874133345788,0.1650382798687187,Lymphocytes [#/volume] in Blood by Automated count,1,0.11,0.10804108390702512
2,0.8415745856353589,Monocytes/100 leukocytes in Body fluid by Manual count,%,percent,LOINC,10330-9,3004411,8554,0.8415745856353589,0.6926546961325964,0.7623618784530385,0.9207872928176795,0.9904944751381215,Monocytes/100 leukocytes in Body fluid by Manual count,1,0.84,0.8415745856353589
2,0.9606118165155375,Prolactin [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,2842-3,3004722,8842,0.9606118165155375,0.9235869240401428,0.9409177247733063,0.9803059082577688,0.9976367089909323,Prolactin [Mass/volume] in Serum or Plasma,1,0.96,0.9606118165155375
2,0.5158826243712333,Transferrin [Mass/volume] in Serum or Plasma,mg/dL,milligram per deciliter,LOINC,3034-6,3004789,8840,0.5158826243712333,0.12106926748923,0.3058755196467634,0.7258897290957032,0.9106959812532366,Transferrin [Mass/volume] in Serum or Plasma,1,0.52,0.5158826243712333
2,0.6928413651226674,Bands %,%,percent,LOINC,26508-2,3004809,8554,0.6928413651226674,0.47950317421505234,0.5793636040015955,0.8063191262437392,0.9061795560302823,Bands %,1,0.69,0.6928413651226674
2,1,Deoxyhemoglobin/Hemoglobin.total in Arterial blood,%,percent,LOINC,19225-2,3004839,8554,1,1,1,1,1,Deoxyhemoglobin/Hemoglobin.total in Arterial blood,1,1,1
2,0.976567588371129,Lipase [Enzymatic activity/volume] in Serum or Plasma,[U]/L,unit per liter,LOINC,3040-3,3004905,8645,0.976567588371129,0.9545411214399903,0.9648513825566936,0.9882837941855644,0.9985940553022677,Lipase [Enzymatic activity/volume] in Serum or Plasma,1,0.98,0.976567588371129
2,0.985759395001049,Free PSA serum/plasma,ng/mL,nanogram per milliliter,LOINC,10886-0,3005013,8842,0.985759395001049,0.972373226302035,0.9786390925015734,0.9928796975005245,0.9991455637000629,Free PSA serum/plasma,1,0.99,0.985759395001049
2,0.997520486362675,Oxycodone [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,16249-5,3005190,8842,0.997520486362675,0.9951897435435895,0.9962807295440125,0.9987602431813375,0.9998512291817605,Oxycodone [Mass/volume] in Urine by Confirmatory method,1,1,0.997520486362675
2,0.9228369134765391,Streptococcus pneumoniae Danish serotype 9V IgG Ab [Mass/volume] in Serum,ug/mL,microgram per milliliter,LOINC,30153-1,3005260,8859,0.9228369134765391,0.8503036121444857,0.8842553702148085,0.9614184567382695,0.9953702148085923,Streptococcus pneumoniae Danish serotype 9V IgG Ab [Mass/volume] in Serum,1,0.92,0.9228369134765391
2,0.563238943219968,Prothrombin activity actual/normal in Platelet poor plasma by Coagulation assay,%,percent,LOINC,3289-6,3005353,8554,0.563238943219968,0.15268354984673793,0.344858414829952,0.781619471609984,0.973794336593198,Prothrombin activity actual/normal in Platelet poor plasma by Coagulation assay,1,0.56,0.563238943219968
2,0.795789850319041,Hemoglobin A1/Hemoglobin.total in Blood,%,percent,LOINC,4547-6,3005446,8554,0.795789850319041,0.6038323096189395,0.6936847754785614,0.8978949251595205,0.9877473910191424,Hemoglobin A1/Hemoglobin.total in Blood,1,0.8,0.795789850319041
2,0.20524319215701597,Microalbumin [Mass/time] in 24 hour Urine,mg/dL,milligram per deciliter,LOINC,14956-7,3005577,8840,0.20524319215701597,0.16035772790326985,0.181367945213534,0.22911843910049798,0.25012865641076215,Microalbumin [Mass/time] in 24 hour Urine,1,0.21,0.20524319215701597
2,0.9205176140678855,Streptococcus pneumoniae Danish serotype 6B IgG Ab [Mass/volume] in Serum,ug/mL,microgram per milliliter,LOINC,27118-9,3005665,8859,0.9205176140678855,0.8458041712916979,0.8807764211018283,0.9602588070339427,0.9952310568440731,Streptococcus pneumoniae Danish serotype 6B IgG Ab [Mass/volume] in Serum,1,0.92,0.9205176140678855
2,0.9764949042654916,IgG [Mass/volume] in Serum or Plasma,mg/dL,milligram per deciliter,LOINC,2465-3,3005719,8840,0.9764949042654916,0.9544001142750536,0.9647423563982372,0.9882474521327458,0.9985896942559295,IgG [Mass/volume] in Serum or Plasma,1,0.98,0.9764949042654916
2,0.7395485944326265,Creatinine renal clearance in 24 hour,mL/min,milliliter per minute,LOINC,2164-2,3005770,8795,0.7395485944326265,0.6083729156659575,0.6697742972163132,0.8093228916489398,0.8707242731992955,Creatinine renal clearance in 24 hour,1,0.74,0.7395485944326265
2,0.9710502692998205,Creatine kinase.MB [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,13969-1,3005785,8842,0.9710502692998205,0.9438375224416519,0.9565754039497307,0.9855251346499103,0.9982630161579892,Creatine kinase.MB [Mass/volume] in Serum or Plasma,1,0.97,0.9710502692998205
2,0.6868419825907475,Eosinophil cationic protein (ECP) [Mass/volume] in Serum,ug/L,microgram per liter,LOINC,25638-8,3005791,8748,0.6868419825907475,0.5429898783860503,0.6103249058861213,0.7633590592953737,0.8306940867954448,Eosinophil cationic protein (ECP) [Mass/volume] in Serum,1,0.69,0.6868419825907475
2,0.5242248062015504,10-Hydroxycarbazepine [Mass/volume] in Serum or Plasma,ug/mL,microgram per milliliter,LOINC,31019-3,3005839,8859,0.5242248062015504,0.0769961240310078,0.2863372093023256,0.7621124031007752,0.971453488372093,10-Hydroxycarbazepine [Mass/volume] in Serum or Plasma,1,0.52,0.5242248062015504
2,0.821629589922273,Phenytoin Free [Mass/volume] in Serum or Plasma,ug/mL,microgram per milliliter,LOINC,3969-3,3005893,8859,0.821629589922273,0.6539614044492096,0.7324443848834095,0.9108147949611365,0.9892977753953364,Phenytoin Free [Mass/volume] in Serum or Plasma,1,0.82,0.821629589922273
2,0.8859891726491704,Myoglobin [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,2639-3,3005895,8842,0.8859891726491704,0.7788189949393908,0.8289837589737558,0.9429945863245852,0.9931593503589502,Myoglobin [Mass/volume] in Serum or Plasma,1,0.89,0.8859891726491704
2,0.9959051957913005,Cotinine [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,10365-5,3006028,8842,0.9959051957913005,0.992056079835123,0.9938577936869507,0.9979525978956503,0.9997543117474781,Cotinine [Mass/volume] in Serum or Plasma,1,1,0.9959051957913005
2,0.9947460595446584,Buprenorphine [Mass/volume] in Urine,ng/mL,nanogram per milliliter,LOINC,3415-7,3006302,8842,0.9947460595446584,0.9898073555166375,0.9921190893169878,0.9973730297723292,0.9996847635726795,Buprenorphine [Mass/volume] in Urine,1,0.99,0.9947460595446584
2,0.1850144189963281,Urobilinogen [Units/volume] in Urine by Test strip,mg/dL,milligram per deciliter,LOINC,19161-9,3006473,8840,0.1850144189963281,0.12191739252816557,0.15145217087496504,0.21857666711769114,0.2481114454644906,Urobilinogen [Units/volume] in Urine by Test strip,1,0.19,0.1850144189963281
2,0.9882558938721184,Eosinophils %,%,percent,LOINC,26450-7,3006504,8554,0.9882558938721184,0.9772164341119098,0.9823838408081778,0.9941279469360592,0.9992953536323271,Eosinophils %,1,0.99,0.9882558938721184
2,0.9955339569235385,Bicarbonate in blood,mmol/L,millimole per liter,LOINC,1959-6,3006576,8753,0.9955339569235385,0.9913358764316648,0.9933009353853077,0.9977669784617693,0.9997320374154123,Bicarbonate in blood,1,1,0.9955339569235385
2,0.73166065310336,Calcium [Mass/volume] in Urine,mg/dL,milligram per deciliter,LOINC,17862-4,3006661,8840,0.73166065310336,0.4799522011405184,0.59777317865504,0.86554812755168,0.9833691050662016,Calcium [Mass/volume] in Urine,1,0.73,0.73166065310336
2,0.921396435369441,Streptococcus pneumoniae Danish serotype 18C IgG Ab [Mass/volume] in Serum,ug/mL,microgram per milliliter,LOINC,27395-3,3006665,8859,0.921396435369441,0.8475090846167155,0.8820946530541615,0.9606982176847205,0.9952837861221665,Streptococcus pneumoniae Danish serotype 18C IgG Ab [Mass/volume] in Serum,1,0.92,0.921396435369441
2,0.5595299348873544,Calcium serum/plasma serum/plasma,mg/dL,milligram per deciliter,LOINC,17861-6,3006906,8840,0.5595299348873544,0.1986456945070656,0.3675702325574135,0.7514896372172952,0.920414175267643,Calcium serum/plasma serum/plasma,1,0.56,0.5595299348873544
2,0.885608948426435,Cannabinoids [Presence] in Urine by Screen method,ng/mL,nanogram per milliliter,LOINC,18282-4,3006932,8842,0.885608948426435,0.7780813599472839,0.8284134226396525,0.9428044742132176,0.9931365369055861,Cannabinoids [Presence] in Urine by Screen method,1,0.89,0.885608948426435
2,0.9848085171224235,IgA [Mass/volume] in Serum or Plasma,mg/dL,milligram per deciliter,LOINC,2458-8,3007164,8840,0.9848085171224235,0.9705285232175016,0.9772127756836353,0.9924042585612117,0.9990885110273454,IgA [Mass/volume] in Serum or Plasma,1,0.98,0.9848085171224235
2,0.9469942108855576,CD3+CD8+ (T8 suppressor cells) cells/100 cells in Blood,%,percent,LOINC,8101-8,3007449,8554,0.9469942108855576,0.8971687691179816,0.9204913163283363,0.9734971054427788,0.9968196526531334,CD3+CD8+ (T8 suppressor cells) cells/100 cells in Blood,1,0.95,0.9469942108855576
2,0.6777195332216801,Platelet count,10*3/uL,thousand per microliter,LOINC,26515-7,3007461,8848,0.6777195332216801,0.6081418562531455,0.6407101305788425,0.7147289358645176,0.7472972101902144,Platelet count,1,0.68,0.6777195332216801
2,0.6580007135699755,Band form neutrophils/100 leukocytes in Blood by Manual count,%,percent,LOINC,764-1,3007591,8554,0.6580007135699755,0.33652138432575246,0.48700107035496326,0.8290003567849877,0.9794800428141985,Band form neutrophils/100 leukocytes in Blood by Manual count,1,0.66,0.6580007135699755
2,0.9477292202227935,Methemoglobin/Hemoglobin.total in Blood,%,percent,LOINC,2614-6,3007930,8554,0.9477292202227935,0.8985946872322194,0.9215938303341902,0.9738646101113968,0.9968637532133676,Methemoglobin/Hemoglobin.total in Blood,1,0.95,0.9477292202227935
2,0.5312877942644956,Urobilinogen [Mass/volume] in Urine,mg/dL,milligram per deciliter,LOINC,3107-0,3007950,8840,0.5312877942644956,0.15017355199586976,0.32856745263224774,0.7340081358967433,0.9124020365331212,Urobilinogen [Mass/volume] in Urine,1,0.53,0.5312877942644956
2,0.7770833333333336,Lactate [Moles/volume] in Venous blood,mmol/L,millimole per liter,LOINC,2519-7,3008037,8753,0.7770833333333336,0.567541666666667,0.6656250000000002,0.8885416666666668,0.986625,Lactate [Moles/volume] in Venous blood,1,0.78,0.7770833333333336
2,0.6711125308155483,Bicarbonate [Moles/volume] in Arterial blood,mmol/L,millimole per liter,LOINC,1960-4,3008152,8753,0.6711125308155483,0.6230943694974812,0.6455709556463637,0.6966541059847329,0.7191306921336154,Bicarbonate [Moles/volume] in Arterial blood,1,0.67,0.6711125308155483
2,0.9606393214272505,Neutrophils/100 leukocytes in Blood by Automated count,%,percent,LOINC,770-8,3008342,8554,0.9606393214272505,0.923640283568866,0.9409589821408757,0.9803196607136253,0.997638359285635,Neutrophils/100 leukocytes in Blood by Automated count,1,0.96,0.9606393214272505
2,0.9840121436738555,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,ng/dL,nanogram per deciliter,LOINC,3024-7,3008598,8817,0.9840121436738555,0.9689835587272796,0.9760182155107833,0.9920060718369277,0.9990407286204314,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,1,0.98,0.9840121436738555
2,0.9405228758169935,Basophils/100 leukocytes in Body fluid by Manual count,%,percent,LOINC,12179-8,3008839,8554,0.9405228758169935,0.8846143790849674,0.9107843137254903,0.9702614379084967,0.9964313725490196,Basophils/100 leukocytes in Body fluid by Manual count,1,0.94,0.9405228758169935
2,0.2209170429295122,Band form neutrophils [#/volume] in Blood by Manual count,10*3/uL,thousand per microliter,LOINC,763-3,3008939,8848,0.2209170429295122,0.046322502661643915,0.1280476066168163,0.31378647924220804,0.3955115831973805,Band form neutrophils [#/volume] in Blood by Manual count,1,0.22,0.2209170429295122
2,0.7576158940397351,Hemoglobin A/Hemoglobin.total in Blood by Electrophoresis,%,percent,LOINC,20572-4,3009131,8554,0.7576158940397351,0.5297748344370858,0.6364238410596025,0.8788079470198675,0.9854569536423841,Hemoglobin A/Hemoglobin.total in Blood by Electrophoresis,1,0.76,0.7576158940397351
2,0.995539919109092,Nicotine [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,3853-9,3009178,8842,0.995539919109092,0.9913474430716385,0.9933098786636381,0.997769959554546,0.9997323951465455,Nicotine [Mass/volume] in Serum or Plasma,1,1,0.995539919109092
2,0.38164142024593417,Thyrotropin [Units/volume] in Serum or Plasma,10*-3.[iU]/L,milli-international unit per liter,LOINC,3016-3,3009201,9040,0.38164142024593417,0.291964394362073,0.3339408745630293,0.42934196592883905,0.47131844612979534,Thyrotropin [Units/volume] in Serum or Plasma,1,0.38,0.38164142024593417
2,0.13597586409735551,Creatinine [Moles/volume] in Urine,mmol/L,millimole per liter,LOINC,14683-7,3009508,8753,0.13597586409735551,0.10964208395613514,0.12196853423500426,0.14998319395970675,0.16230964423857586,Creatinine [Moles/volume] in Urine,1,0.14,0.13597586409735551
2,0.9939104739059765,Codeine [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,16250-3,3009583,8842,0.9939104739059765,0.9881863193775944,0.9908657108589647,0.9969552369529883,0.9996346284343586,Codeine [Mass/volume] in Urine by Confirmatory method,1,0.99,0.9939104739059765
2,0.7114953329446843,"Carbon dioxide, total [Moles/volume] in Arterial blood",mmol/L,millimole per liter,LOINC,2026-3,3009609,8753,0.7114953329446843,0.6882532515459763,0.6991325236900523,0.7238581421993161,0.7347374143433921,"Carbon dioxide, total [Moles/volume] in Arterial blood",1,0.71,0.7114953329446843
2,0.8192893888413031,Cortisol [Mass/volume] in Serum or Plasma,ug/dL,microgram per deciliter,LOINC,2143-6,3009682,8837,0.8192893888413031,0.7981682278921278,0.8080547287619545,0.8305240489206516,0.8404105497904782,Cortisol [Mass/volume] in Serum or Plasma,1,0.82,0.8192893888413031
2,0.9876024321825589,Basophils/100 leukocytes in Blood by Manual count,%,percent,LOINC,707-0,3009797,8554,0.9876024321825589,0.9759487184341644,0.9814036482738385,0.9938012160912795,0.9992561459309536,Basophils/100 leukocytes in Blood by Manual count,1,0.99,0.9876024321825589
2,0.13733501147270546,Eosinophils [#/volume] in Blood by Manual count,10*3/uL,thousand per microliter,LOINC,712-0,3009932,8848,0.13733501147270546,0.033954481342474,0.08234536778641213,0.1923246551589988,0.24071554160293693,Eosinophils [#/volume] in Blood by Manual count,1,0.14,0.13733501147270546
2,0.6008475187368993,Cholesterol in LDL [Mass/volume] in Serum or Plasma by Direct assay,mg/dL,milligram per deciliter,LOINC,18262-6,3009966,8840,0.6008475187368993,0.2970939350244407,0.43927646357069794,0.7624185739031006,0.9046011024493579,Cholesterol in LDL [Mass/volume] in Serum or Plasma by Direct assay,1,0.6,0.6008475187368993
2,0.9942093366093365,Morphine [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,16251-1,3010119,8842,0.9942093366093365,0.9887661130221128,0.9913140049140048,0.9971046683046683,0.9996525601965602,Morphine [Mass/volume] in Urine by Confirmatory method,1,0.99,0.9942093366093365
2,0.47656153884569563,"Carbon dioxide, total [Moles/volume] in Venous blood",mmol/L,millimole per liter,LOINC,2027-1,3010140,8753,0.47656153884569563,0.12192575394550638,0.2879254830477226,0.6651975946436686,0.8311973237458848,"Carbon dioxide, total [Moles/volume] in Venous blood",1,0.48,0.47656153884569563
2,0.9727311107174395,Triiodothyronine (T3) [Mass/volume] in Serum or Plasma,ng/dL,nanogram per deciliter,LOINC,3053-6,3010340,8817,0.9727311107174395,0.9470983547918327,0.9590966660761593,0.9863655553587197,0.9983638666430463,Triiodothyronine (T3) [Mass/volume] in Serum or Plasma,1,0.97,0.9727311107174395
2,0.8351218913974519,Eosinophils/100 leukocytes in Blood by Automated count,%,percent,LOINC,713-8,3010457,8554,0.8351218913974519,0.7543587866256958,0.7921627931146029,0.8780809896803009,0.915884996169208,Eosinophils/100 leukocytes in Blood by Automated count,1,0.84,0.8351218913974519
2,0.9730296563396865,Calcitonin [Mass/volume] in Serum or Plasma,pg/mL,picogram per milliliter,LOINC,1992-7,3010989,8845,0.9730296563396865,0.9476775332989918,0.9595444845095298,0.9865148281698433,0.9983817793803812,Calcitonin [Mass/volume] in Serum or Plasma,1,0.97,0.9730296563396865
2,0.997680815884582,Sex hormone binding globulin [Mass/volume] in Serum or Plasma,nmol/L,nanomole per liter,LOINC,2942-1,3011099,8736,0.997680815884582,0.9955007828160891,0.996521223826873,0.998840407942291,0.9998608489530749,Sex hormone binding globulin [Mass/volume] in Serum or Plasma,1,1,0.997680815884582
2,0.971878808984851,Gamma globulin/Protein.total in 24 hour Urine by Electrophoresis,%,percent,LOINC,13989-9,3011295,8554,0.971878808984851,0.945444889430611,0.9578182134772766,0.9859394044924255,0.998312728539091,Gamma globulin/Protein.total in 24 hour Urine by Electrophoresis,1,0.97,0.971878808984851
2,0.4966016411103623,Propoxyphene [Presence] in Urine,ng/mL,nanogram per milliliter,LOINC,19141-1,3011802,8842,0.4966016411103623,0.4282306579191453,0.46023409685971495,0.5329691853610097,0.5649726243015794,Propoxyphene [Presence] in Urine,1,0.5,0.4966016411103623
2,0.5915410324149692,Phosphate,mg/dL,milligram per deciliter,LOINC,2777-1,3011904,8840,0.5915410324149692,0.2792661134868052,0.4254373521340309,0.7576447126959076,0.9038159513431334,Phosphate,1,0.59,0.5915410324149692
2,0.8341856661195312,Monocytes/100 leukocytes in Blood by Automated count,%,percent,LOINC,5905-5,3011948,8554,0.8341856661195312,0.7534980003002271,0.7912666949390502,0.8771046373000121,0.9148733319388352,Monocytes/100 leukocytes in Blood by Automated count,1,0.83,0.8341856661195312
2,0.9615711479174616,Erythrocyte mean corpuscular hemoglobin [Entitic mass] by Automated count,pg,picogram,LOINC,785-6,3012030,8564,0.9615711479174616,0.9385432399006219,0.9493222606744618,0.9738200351604612,0.9845990559343011,Erythrocyte mean corpuscular hemoglobin [Entitic mass] by Automated count,1,0.96,0.9615711479174616
2,0.9601859458592985,Albumin/Protein.total in 24 hour Urine by Electrophoresis,%,percent,LOINC,13986-5,3013142,8554,0.9601859458592985,0.9227607349670391,0.9402789187889478,0.9800929729296493,0.9976111567515579,Albumin/Protein.total in 24 hour Urine by Electrophoresis,1,0.96,0.9601859458592985
2,0.4563734496157546,Phencyclidine (PCP) screen in urine,ng/mL,nanogram per milliliter,LOINC,19659-2,3013184,8842,0.4563734496157546,0.14817679950030976,0.29243906125647545,0.6203078379750337,0.7645700997311995,Phencyclidine (PCP) screen in urine,1,0.46,0.4563734496157546
2,0.5462764608033555,Beta-2-Microglobulin [Mass/volume] in Serum or Plasma,mg/L,milligram per liter,LOINC,1952-1,3013201,8751,0.5462764608033555,0.1742674743981501,0.3483993403750547,0.7441535812316563,0.9182854472085609,Beta-2-Microglobulin [Mass/volume] in Serum or Plasma,1,0.55,0.5462764608033555
2,0.9877977683049145,Insulin-like growth factor-I [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,2484-4,3013273,8842,0.9877977683049145,0.9763276705115341,0.9816966524573718,0.9938988841524572,0.9992678660982949,Insulin-like growth factor-I [Mass/volume] in Serum or Plasma,1,0.99,0.9877977683049145
2,0.1060657045101579,Basophils [#/volume] in Blood by Automated count,10*3/uL,thousand per microliter,LOINC,704-7,3013429,8848,0.1060657045101579,0.04756585713425232,0.0749487644165911,0.13718264460372473,0.16456555188606348,Basophils [#/volume] in Blood by Automated count,1,0.11,0.1060657045101579
2,0.9990535286207101,6-Monoacetylmorphine (6-MAM) [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,19593-3,3013474,8842,0.9990535286207101,0.9981638455241774,0.998580292931065,0.999526764310355,0.9999432117172427,6-Monoacetylmorphine (6-MAM) [Mass/volume] in Urine by Confirmatory method,1,1,0.9990535286207101
2,0.9778583122725035,Beta globulin/Protein.total in 24 hour Urine by Electrophoresis,%,percent,LOINC,13988-1,3013572,8554,0.9778583122725035,0.9570451258086569,0.9667874684087553,0.9889291561362518,0.9986714987363502,Beta globulin/Protein.total in 24 hour Urine by Electrophoresis,1,0.98,0.9778583122725035
2,0.9176414800101531,PSA serum/plasma,ng/mL,nanogram per milliliter,LOINC,2857-1,3013603,8842,0.9176414800101531,0.9124179222264186,0.9148629918273156,0.9204199681929905,0.9228650377938875,PSA serum/plasma,1,0.92,0.9176414800101531
2,0.10788957612718568,Neutrophils [#/volume] in Blood by Automated count,10*3/uL,thousand per microliter,LOINC,751-8,3013650,8848,0.10788957612718568,0.04789287254426871,0.07597643592350645,0.13980271633086494,0.16788627971010264,Neutrophils [#/volume] in Blood by Automated count,1,0.11,0.10788957612718568
2,0.9949489361004555,Hydromorphone [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,16998-7,3013741,8842,0.9949489361004555,0.9902009360348837,0.9924234041506832,0.9974744680502278,0.9996969361660273,Hydromorphone [Mass/volume] in Urine by Confirmatory method,1,0.99,0.9949489361004555
2,0.927738050432819,Calcium.ionized [Moles/volume] in Serum or Plasma by Ion-selective membrane electrode (ISE),mmol/L,millimole per liter,LOINC,12180-6,3013784,8753,0.927738050432819,0.8598118178396689,0.8916070756492285,0.9638690252164095,0.9956642830259691,Calcium.ionized [Moles/volume] in Serum or Plasma by Ion-selective membrane electrode (ISE),1,0.93,0.927738050432819
2,0.7918586674296317,Basophils/100 leukocytes in Blood by Automated count,%,percent,LOINC,706-2,3013869,8554,0.7918586674296317,0.6687029686355138,0.7263503170072285,0.8573670178520348,0.9150143662237495,Basophils/100 leukocytes in Blood by Automated count,1,0.79,0.7918586674296317
2,0.954298418972332,Fractional oxyhemoglobin in Arterial blood,%,percent,LOINC,2714-4,3014007,8554,0.954298418972332,0.911338932806324,0.9314476284584979,0.977149209486166,0.9972579051383399,Fractional oxyhemoglobin in Arterial blood,1,0.95,0.954298418972332
2,0.940460376135845,CD3+CD4+ (T4 helper) cells/100 cells in Blood,%,percent,LOINC,8123-2,3014037,8554,0.940460376135845,0.8844931297035393,0.9106905642037675,0.9702301880679225,0.9964276225681507,CD3+CD4+ (T4 helper) cells/100 cells in Blood,1,0.94,0.940460376135845
2,0.7618467375859643,"Carbon dioxide, total [Moles/volume] in Blood",mmol/L,millimole per liter,LOINC,20565-8,3014094,8753,0.7618467375859643,0.7235977057908399,0.7415015079077067,0.7821919672642219,0.8000957693810886,"Carbon dioxide, total [Moles/volume] in Blood",1,0.76,0.7618467375859643
2,0.770753205128205,Lactate [Moles/volume] in Serum or Plasma,mmol/L,millimole per liter,LOINC,2524-7,3014111,8753,0.770753205128205,0.5552612179487177,0.6561298076923074,0.8853766025641026,0.9862451923076923,Lactate [Moles/volume] in Serum or Plasma,1,0.77,0.770753205128205
2,0.8676194363323042,Oxygen saturation in Venous cord blood,%,percent,LOINC,28643-5,3014204,8554,0.8676194363323042,0.7594142793617294,0.810063501773488,0.9251753708911206,0.9758245933028791,Oxygen saturation in Venous cord blood,1,0.87,0.8676194363323042
2,0.9910418049104179,Tetrahydrocannabinol [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,14313-1,3014290,8842,0.9910418049104179,0.9826211015262108,0.986562707365627,0.995520902455209,0.9994625082946251,Tetrahydrocannabinol [Mass/volume] in Urine by Confirmatory method,1,0.99,0.9910418049104179
2,0.7967540586253549,Oxygen saturation in Arterial cord blood,%,percent,LOINC,28642-7,3014295,8554,0.7967540586253549,0.7547669985165506,0.7744205160142887,0.8190876012364209,0.8387411187341591,Oxygen saturation in Arterial cord blood,1,0.8,0.7967540586253549
2,0.997411726609969,Oxymorphone [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,17395-5,3014535,8842,0.997411726609969,0.9949787496233399,0.9961175899149535,0.9987058633049846,0.9998447035965982,Oxymorphone [Mass/volume] in Urine by Confirmatory method,1,1,0.997411726609969
2,0.20413656920468498,Erythrocyte distribution width [Entitic volume] by Automated count,%,percent,LOINC,21000-5,3015182,8554,0.20413656920468498,0.13261923387924643,0.16609543339328148,0.2421777050160885,0.27565390453012356,Erythrocyte distribution width [Entitic volume] by Automated count,1,0.2,0.20413656920468498
2,0.9760228444265315,Calcium [Moles/volume] in Serum or Plasma,mg/dL,milligram per deciliter,LOINC,2000-8,3015377,8840,0.9760228444265315,0.953484318187471,0.9640342666397972,0.9880114222132658,0.9985613706655919,Calcium [Moles/volume] in Serum or Plasma,1,0.98,0.9760228444265315
2,0.9798229822982301,Prolactin [Mass/volume] in Serum or Plasma by Immunoassay,ng/mL,nanogram per milliliter,LOINC,20568-2,3015481,8842,0.9798229822982301,0.9608565856585662,0.969734473447345,0.989911491149115,0.9987893789378938,Prolactin [Mass/volume] in Serum or Plasma by Immunoassay,1,0.98,0.9798229822982301
2,0.994935376722465,Hydrocodone [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,16252-9,3015603,8842,0.994935376722465,0.9901746308415821,0.9924030650836975,0.9974676883612326,0.999696122603348,Hydrocodone [Mass/volume] in Urine by Confirmatory method,1,0.99,0.994935376722465
2,0.92846339987900794,Hemoglobin F [Presence] in Blood,%,percent,LOINC,4579-9,3015745,8554,0.92846339987900794,0.8612189957652755,0.892695099818512,0.964231699939504,0.9957078039927405,Hemoglobin F [Presence] in Blood,1,0.93,0.92846339987900794
2,0.8973111198535825,Dehydroepiandrosterone sulfate (DHEA-S) [Mass/volume] in Serum or Plasma,ug/dL,microgram per deciliter,LOINC,2191-5,3015884,8837,0.8973111198535825,0.80078357251595,0.8459666797803738,0.9486555599267912,0.9938386671912149,Dehydroepiandrosterone sulfate (DHEA-S) [Mass/volume] in Serum or Plasma,1,0.9,0.8973111198535825
2,0.6267857142857145,Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,19176-7,3015916,8842,0.6267857142857145,0.27596428571428616,0.44017857142857175,0.8133928571428573,0.9776071428571429,Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma,1,0.63,0.6267857142857145
2,0.510098006612023,Cholesterol.total/Cholesterol in HDL [Molar ratio] in Serum or Plasma,mmol/L,millimole per liter,LOINC,32309-7,3016087,8753,0.510098006612023,0.04959013282732455,0.2651470099180344,0.7550490033060114,0.9706058803967214,Cholesterol.total/Cholesterol in HDL [Molar ratio] in Serum or Plasma,1,0.51,0.510098006612023
